COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
56,4185.13,4180,4188.21,4186.67,4183.08,4181.03,4182.05,4177.95,4183.08,4187.69,4242.05,4950.26,4184.62,4192.82,2044,2038,114.786,0,0,0,0,
57,4184.1,4181.03,4181.54,4181.03,4180.51,4179.49,4178.46,4185.13,4187.18,4190.26,4240,4947.18,4186.67,4193.85,2043,2039,114.794,0,0,0,0,
58,4172.82,4176.41,4183.08,4180.51,4183.59,4184.1,4181.03,4184.62,4185.13,4189.23,4237.44,4948.21,4174.87,4186.15,2044,2038,114.802,0,0,0,0,
59,4190.77,4188.21,4186.15,4178.97,4180,4177.44,4172.82,4184.1,4189.74,4189.74,4242.56,4951.28,4191.28,4195.38,2046,2038,114.81,0,0,0,0,
60,4174.36,4179.49,4184.62,4182.05,4183.08,4182.05,4183.08,4185.13,4186.15,4190.77,4239.49,4949.23,4180,4186.67,2046,2038,114.817,0,0,0,0,
61,4182.56,4183.59,4189.23,4187.69,4180.51,4184.62,4181.03,4182.05,4183.08,4188.21,4244.1,4954.36,4185.64,4190.26,2044,2038,114.825,0,0,0,0,
62,4186.67,4185.64,4182.05,4180.51,4177.44,4178.46,4175.38,4186.15,4192.82,4188.21,4242.05,4949.23,4191.79,4193.33,2044,2038,114.833,0,0,0,0,
63,4169.74,4177.44,4180,4185.64,4183.59,4183.59,4185.13,4184.1,4186.15,4187.69,4236.41,4949.74,4171.28,4186.67,2044,2040,114.841,0,0,0,0,
64,4192.82,4186.67,4184.62,4186.15,4181.03,4179.49,4175.38,4181.54,4184.62,4190.26,4242.56,4952.31,4187.18,4195.38,2045,2039,114.849,0,0,0,0,
65,4182.56,4178.97,4184.62,4176.92,4186.15,4177.95,4179.49,4183.08,4188.72,4188.72,4240,4943.59,4180.51,4183.59,2045,2039,114.857,0,0,0,0,
66,4182.56,4182.56,4187.69,4181.03,4184.1,4180.51,4181.54,4182.05,4189.74,4188.72,4240,4949.23,4180,4190.77,2045,2037,114.865,0,0,0,0,
67,4189.23,4186.15,4179.49,4182.56,4176.92,4177.95,4176.92,4184.62,4192.82,4190.26,4239.49,4950.26,4190.26,4200.51,2043,2038,114.873,0,0,0,0,
68,4173.85,4175.38,4181.54,4185.13,4184.1,4181.03,4185.64,4182.05,4185.13,4185.64,4238.97,4948.72,4178.46,4186.67,2045,2038,114.881,0,0,0,0,
69,4190.77,4184.1,4187.69,4184.1,4182.56,4178.97,4176.92,4183.59,4187.18,4189.23,4246.15,4950.26,4194.87,4193.33,2044,2038,114.889,0,0,0,0,
70,4178.97,4176.92,4183.08,4183.08,4184.1,4183.59,4182.05,4187.69,4187.69,4190.26,4237.95,4947.69,4184.62,4186.15,2044,2039,114.896,0,0,0,0,
71,4178.97,4180.51,4188.21,4186.67,4183.08,4185.64,4184.1,4184.1,4182.56,4187.18,4235.38,4951.79,4176.41,4187.69,2045,2038,114.904,0,0,0,0,
72,4188.72,4189.23,4185.64,4180.51,4176.92,4176.92,4175.38,4185.64,4186.67,4191.79,4241.03,4946.15,4188.72,4193.85,2044,2038,114.912,0,0,0,0,
73,4173.33,4175.9,4183.08,4185.13,4183.59,4181.54,4183.08,4183.59,4181.03,4192.82,4239.49,4947.18,4177.44,4181.54,2044,2038,114.92,0,0,0,0,
74,4192.82,4182.56,4186.67,4186.67,4180,4181.54,4177.44,4183.59,4186.15,4191.28,4241.54,4953.33,4190.77,4191.28,2044,2038,114.927,0,0,0,0,
75,4179.49,4180,4182.05,4177.95,4181.03,4181.54,4181.54,4187.18,4190.77,4189.23,4237.95,4945.64,4181.54,4188.21,2043,2037,114.936,0,0,0,0,
76,4172.82,4182.05,4184.1,4183.08,4185.13,4184.62,4184.1,4185.13,4184.1,4190.26,4240.51,4948.21,4174.87,4186.15,2043,2037,114.944,0,0,0,0,
77,4188.72,4188.21,4182.56,4184.62,4179.49,4180,4175.38,4188.72,4188.21,4192.82,4241.03,4949.23,4191.79,4192.82,2044,2037,114.951,0,0,0,0,
78,4172.82,4174.87,4182.56,4185.64,4182.05,4183.59,4184.1,4188.72,4187.18,4186.67,4235.38,4949.23,4176.92,4184.62,2044,2038,114.959,0,0,0,0,
79,4187.69,4182.56,4185.13,4182.56,4180,4181.54,4178.46,4184.62,4189.23,4186.67,4242.56,4952.82,4186.67,4193.33,2043,2038,114.966,0,0,0,0,
80,4182.05,4181.03,4181.03,4178.97,4180,4180,4178.46,4184.1,4189.74,4192.31,4240,4947.18,4184.1,4191.28,2044,2038,114.975,0,0,0,0,
81,4175.38,4182.05,4185.64,4188.21,4181.03,4180,4185.13,4181.54,4182.56,4190.26,4241.03,4951.79,4175.9,4188.72,2046,2038,114.983,0,0,0,0,
82,4190.26,4191.28,4184.62,4184.62,4178.46,4174.36,4178.46,4184.62,4189.74,4188.72,4244.1,4949.23,4191.79,4193.33,2044,2038,114.991,0,0,0,0,
83,4175.38,4177.44,4183.08,4184.1,4186.15,4182.56,4182.05,4182.05,4188.21,4189.74,4237.95,4943.08,4175.9,4181.03,2045,2037,114.999,0,0,0,0,
84,4189.23,4183.08,4188.21,4185.64,4183.08,4182.05,4174.87,4177.44,4184.62,4192.31,4241.54,4949.23,4183.59,4189.74,2044,2038,115.007,0,0,0,0,
85,4183.08,4183.08,4180.51,4178.97,4182.56,4178.46,4180,4183.59,4187.18,4188.21,4238.46,4946.15,4186.67,4189.74,2044,2037,115.015,0,0,0,0,
86,4173.85,4178.46,4182.05,4183.59,4186.15,4183.59,4185.64,4183.59,4181.54,4183.59,4238.46,4947.18,4177.44,4185.64,2043,2037,115.022,0,0,0,0,
87,4193.33,4186.67,4185.64,4184.1,4179.49,4179.49,4173.85,4182.05,4188.72,4192.31,4243.08,4949.23,4193.33,4195.9,2044,2037,115.03,0,0,0,0,
88,4175.9,4176.92,4182.56,4184.1,4185.13,4182.05,4185.13,4181.03,4188.72,4194.87,4237.44,4947.69,4178.46,4186.15,2044,2040,115.038,0,0,0,0,
89,4186.67,4183.08,4184.62,4186.67,4183.59,4181.54,4181.54,4181.54,4183.59,4190.26,4240.51,4952.31,4183.08,4191.79,2045,2040,115.046,0,0,0,0,
90,4189.23,4184.1,4183.08,4182.56,4179.49,4178.97,4173.33,4185.64,4187.69,4189.74,4236.41,4947.69,4187.69,4191.28,2044,2039,115.054,0,0,0,0,
91,4175.9,4180.51,4185.13,4186.67,4184.62,4182.56,4182.05,4182.05,4187.69,4192.31,4234.36,4949.23,4177.44,4184.1,2044,2036,115.062,0,0,0,0,
92,4191.79,4187.18,4182.05,4183.08,4178.97,4178.46,4177.44,4182.56,4192.82,4193.33,4241.03,4950.77,4192.31,4195.9,2045,2037,115.07,0,0,0,0,
93,4178.46,4174.87,4180.51,4180.51,4182.56,4181.03,4182.05,4183.59,4188.21,4189.74,4234.87,4945.13,4178.46,4186.67,2044,2037,115.077,0,0,0,0,
94,4186.15,4184.1,4187.18,4187.69,4184.62,4181.03,4178.46,4182.05,4185.13,4189.74,4239.49,4948.72,4184.1,4189.23,2045,2038,115.085,0,0,0,0,
95,4187.18,4187.18,4182.05,4183.59,4181.03,4177.95,4177.44,4186.15,4190.77,4191.79,4242.56,4945.13,4192.82,4192.82,2045,2037,115.093,0,0,0,0,
96,4174.36,4176.41,4185.64,4184.62,4183.59,4184.62,4186.15,4182.05,4184.1,4188.21,4238.97,4947.18,4174.36,4186.15,2045,2038,115.101,0,0,0,0,
97,4194.36,4186.67,4187.69,4182.56,4181.03,4178.97,4175.9,4183.08,4190.26,4190.26,4241.54,4949.74,4189.74,4191.79,2044,2039,115.109,0,0,0,0,
98,4178.46,4181.03,4180,4181.03,4183.59,4179.49,4180,4186.67,4190.77,4193.33,4239.49,4945.64,4185.64,4183.59,2043,2040,115.117,0,0,0,0,
99,4183.59,4184.62,4184.1,4185.64,4180,4182.05,4179.49,4181.54,4182.56,4193.33,4241.54,4951.79,4185.13,4191.28,2045,2038,115.124,0,0,0,0,
100,4189.74,4187.18,4183.08,4181.03,4178.97,4178.46,4176.41,4182.56,4187.18,4191.79,4237.95,4947.69,4190.26,4194.87,2045,2038,115.132,0,0,0,0,
101,4171.79,4177.44,4182.56,4185.13,4188.72,4181.54,4186.15,4183.59,4185.13,4187.69,4236.41,4947.69,4176.41,4182.05,2045,2037,115.14,0,0,0,0,
102,4191.28,4187.69,4184.1,4184.62,4182.05,4177.95,4175.38,4185.13,4189.23,4188.72,4244.62,4950.26,4192.31,4192.82,2044,2037,115.148,0,0,0,0,
103,4181.03,4181.03,4182.56,4180.51,4181.03,4180,4180.51,4183.08,4187.18,4188.21,4240.51,4944.1,4185.13,4189.74,2044,2038,115.155,0,0,0,0,
104,4181.03,4180,4188.21,4186.15,4183.59,4182.05,4182.05,4178.97,4181.54,4187.18,4241.54,4951.28,4184.1,4190.77,2045,2039,115.164,0,0,0,0,
105,4189.23,4181.54,4183.08,4183.59,4182.05,4178.97,4174.36,4185.13,4189.74,4191.79,4243.08,4950.26,4194.36,4193.33,2045,2039,115.172,0,0,0,0,
106,4172.31,4172.31,4183.59,4184.62,4187.18,4182.56,4184.62,4184.1,4184.62,4190.26,4236.92,4947.18,4176.41,4183.08,2045,2039,115.18,0,0,0,0,
107,4190.26,4188.72,4188.21,4183.59,4181.54,4176.41,4176.92,4182.05,4183.59,4189.74,4240,4949.74,4190.26,4194.87,2045,2038,115.188,0,0,0,0,
108,4180,4184.1,4183.59,4181.03,4182.56,4178.46,4178.46,4185.13,4186.15,4190.77,4237.95,4944.62,4185.13,4190.77,2045,2036,115.196,0,0,0,0,
109,4176.41,4176.41,4186.15,4188.21,4184.1,4184.1,4183.59,4182.05,4184.62,4189.23,4240,4950.26,4179.49,4186.15,2045,2038,115.204,0,0,0,0,
110,4189.74,4184.1,4183.59,4183.08,4177.44,4177.95,4176.92,4183.59,4192.31,4191.79,4240,4948.21,4193.85,4192.31,2043,2038,115.211,0,0,0,0,
111,4175.38,4180,4183.08,4181.54,4184.1,4183.08,4184.62,4182.05,4187.69,4189.23,4236.41,4943.08,4177.44,4184.1,2043,2038,115.219,0,0,0,0,
112,4190.77,4185.64,4187.18,4182.56,4182.05,4183.59,4180,4182.05,4185.13,4191.28,4243.59,4947.69,4188.21,4191.79,2045,2038,115.227,0,0,0,0,
113,4179.49,4176.92,4181.54,4181.03,4181.03,4181.03,4183.59,4185.64,4188.72,4193.85,4238.97,4942.05,4188.21,4187.18,2045,2038,115.234,0,0,0,0,
114,4175.9,4178.97,4183.59,4188.21,4183.59,4183.59,4185.64,4178.97,4188.72,4192.31,4237.95,4946.15,4179.49,4185.64,2044,2037,115.243,0,0,0,0,
115,4195.38,4188.21,4182.05,4182.56,4178.46,4178.46,4174.87,4182.56,4190.77,4194.87,4243.59,4947.69,4193.33,4192.82,2044,2038,115.25,0,0,0,0,
116,4175.9,4175.9,4182.56,4180,4183.59,4181.03,4181.54,4188.21,4181.03,4192.31,4240.51,4943.08,4180.51,4182.56,2044,2038,115.259,0,0,0,0,
117,4186.67,4185.64,4186.67,4184.1,4182.56,4182.05,4176.92,4182.56,4183.08,4190.77,4242.05,4948.72,4188.72,4193.85,2044,2037,115.267,0,0,0,0,
118,4183.59,4184.62,4181.54,4181.54,4182.56,4183.08,4181.54,4182.56,4190.77,4194.87,4240,4949.23,4186.15,4189.74,2044,2039,115.274,0,0,0,0,
119,4174.36,4179.49,4186.15,4186.15,4183.59,4185.13,4187.69,4184.1,4182.56,4193.85,4242.56,4953.33,4176.41,4181.54,2045,2039,115.282,0,0,0,0,
120,4190.77,4189.74,4187.18,4183.59,4178.97,4178.97,4173.33,4186.15,4187.69,4190.77,4243.59,4949.74,4191.79,4193.33,2044,2038,115.29,0,0,0,0,
121,4175.9,4180.51,4183.08,4184.62,4187.69,4183.08,4179.49,4182.05,4187.18,4189.23,4235.38,4945.64,4176.41,4186.67,2044,2036,115.298,0,0,0,0,
122,4186.67,4184.1,4186.67,4186.67,4185.13,4182.05,4180,4179.49,4184.62,4190.26,4243.59,4952.31,4185.64,4193.33,2044,2037,115.306,0,0,0,0,
123,4185.13,4182.56,4183.59,4180.51,4179.49,4180,4182.05,4184.1,4189.74,4189.23,4243.08,4948.72,4189.74,4191.28,2044,2038,115.314,0,0,0,0,
124,4176.41,4180.51,4186.15,4185.13,4185.13,4184.1,4185.13,4180,4186.15,4189.23,4237.95,4951.28,4176.92,4184.1,2044,2037,115.322,0,0,0,0,
125,4194.87,4191.79,4185.64,4185.13,4182.56,4177.95,4172.82,4180.51,4189.74,4193.85,4242.56,4951.28,4193.33,4194.36,2044,2037,115.331,0,0,0,0,
126,4178.97,4177.95,4183.08,4184.62,4185.13,4182.56,4182.05,4184.1,4186.15,4191.28,4238.97,4946.67,4180.51,4186.15,2045,2037,115.338,0,0,0,0,
127,4187.18,4180,4187.18,4185.64,4181.03,4184.62,4180.51,4184.1,4184.1,4190.26,4240.51,4952.82,4183.59,4190.26,2044,2039,115.436,0,0,0,0,
128,4187.69,4184.62,4181.54,4179.49,4177.95,4178.97,4174.87,4187.18,4190.77,4191.28,4238.97,4949.23,4189.23,4191.28,2045,2037,115.442,0,0,0,0,
0,4174.87,4177.44,4183.59,4184.62,4183.59,4183.08,4181.03,4181.03,4183.08,4189.74,4236.41,4949.23,4178.46,4184.62,2045,2037,115.442,0,0,0,0,
1,4192.31,4184.1,4186.67,4183.59,4178.97,4179.49,4172.82,4182.05,4185.64,4193.33,4242.05,4951.79,4194.87,4193.85,2044,2038,115.442,0,0,0,0,
2,4176.92,4176.41,4183.59,4181.54,4183.08,4181.03,4181.54,4188.72,4189.23,4189.74,4237.44,4948.72,4180.51,4184.1,2045,2038,115.442,0,0,0,0,
3,4182.56,4182.56,4187.18,4185.64,4182.05,4182.56,4180.51,4183.59,4185.13,4188.72,4241.54,4951.79,4180.51,4189.23,2044,2037,115.442,0,0,0,0,
4,4188.21,4186.67,4183.59,4180.51,4177.44,4178.97,4172.31,4181.03,4188.21,4193.33,4241.03,4945.64,4190.77,4192.82,2045,2039,115.442,0,0,0,0,
5,4174.36,4177.95,4186.15,4184.62,4183.08,4183.08,4182.56,4182.56,4185.13,4191.28,4237.95,4945.64,4174.87,4184.1,2045,2038,115.442,0,0,0,0,
6,4194.87,4187.18,4186.15,4185.64,4180.51,4178.46,4178.97,4184.62,4189.74,4189.74,4243.08,4952.31,4188.72,4195.9,2044,2038,115.442,0,0,0,0,
7,4180,4179.49,4180.51,4181.54,4184.62,4178.46,4182.05,4183.08,4189.74,4191.28,4238.97,4948.21,4184.1,4187.18,2044,2039,115.442,0,0,0,0,
8,4180,4183.08,4187.69,4185.13,4184.1,4180.51,4179.49,4180,4184.1,4190.77,4240,4950.77,4184.62,4184.1,2045,2040,115.442,0,0,0,0,
9,4188.21,4188.72,4185.64,4181.54,4176.92,4177.44,4177.44,4185.64,4187.69,4190.77,4240.51,4947.69,4191.28,4190.77,2043,2039,115.442,0,0,0,0,
10,4170.26,4177.95,4182.56,4184.1,4183.08,4183.59,4187.69,4184.62,4184.62,4190.26,4238.46,4947.69,4174.87,4184.1,2044,2038,115.539,0,0,0,0,
11,4189.23,4188.72,4184.62,4184.62,4181.03,4179.49,4176.41,4184.1,4190.26,4191.28,4242.05,4950.77,4191.28,4191.28,2044,2036,115.539,0,0,0,0,
12,4180.51,4181.54,4180.51,4180.51,4183.08,4180,4178.97,4188.21,4190.77,4189.23,4238.46,4944.62,4184.1,4186.67,2044,2038,115.539,0,0,0,0,
13,4178.46,4178.97,4185.13,4184.62,4184.62,4184.62,4181.54,4181.54,4183.08,4186.67,4243.08,4948.72,4177.95,4190.77,2045,2038,115.539,0,0,0,0,
14,4189.23,4184.62,4184.1,4179.49,4180,4180.51,4172.82,4182.05,4191.28,4191.28,4244.1,4944.62,4191.28,4197.44,2044,2037,115.539,0,0,0,0,
15,4171.79,4177.44,4183.08,4180.51,4184.62,4182.56,4182.56,4185.13,4189.23,4191.28,4237.95,4944.1,4174.36,4182.56,2043,2038,115.539,0,0,0,0,
16,4189.74,4189.74,4187.18,4184.1,4180,4179.49,4177.95,4185.13,4186.67,4192.82,4242.56,4952.82,4187.18,4189.74,2044,2038,115.539,0,0,0,0,
17,4183.08,4184.1,4184.1,4181.54,4181.03,4181.03,4181.03,4185.64,4186.67,4194.36,4237.95,4944.62,4184.62,4188.21,2044,2036,115.539,0,0,0,0,
18,4177.95,4177.44,4184.62,4186.67,4183.59,4184.1,4184.1,4180.51,4183.08,4191.79,4238.46,4945.64,4176.92,4188.21,2045,2037,115.539,0,0,0,0,
19,4191.79,4183.59,4181.03,4183.08,4180.51,4178.46,4174.87,4184.62,4190.26,4193.33,4245.64,4949.23,4191.79,4194.36,2044,2037,115.539,0,0,0,0,
20,4173.85,4176.41,4182.05,4184.62,4187.18,4184.1,4182.05,4185.64,4187.18,4190.26,4242.05,4949.23,4178.46,4182.05,2045,2037,115.539,0,0,0,0,
21,4186.67,4187.18,4185.64,4187.69,4181.03,4182.05,4176.92,4184.1,4185.13,4189.74,4242.56,4951.79,4188.72,4191.28,2044,2038,115.539,0,0,0,0,
22,4182.05,4182.56,4180.51,4184.1,4177.44,4180,4177.44,4186.15,4188.21,4192.31,4240,4945.13,4186.15,4187.69,2044,2038,115.67,0,0,0,0,
23,4177.95,4176.92,4186.15,4186.67,4185.13,4185.13,4182.05,4182.05,4183.59,4190.77,4240,4948.72,4176.92,4183.59,2044,2036,115.67,0,0,0,0,
24,4193.33,4187.69,4184.62,4182.05,4181.54,4180,4176.92,4184.1,4189.23,4190.26,4241.03,4948.72,4190.77,4194.87,2044,2038,115.67,0,0,0,0,
25,4174.36,4178.97,4181.54,4184.1,4183.08,4181.54,4185.64,4184.62,4185.13,4189.74,4238.97,4944.1,4173.85,4184.62,2043,2038,115.67,0,0,0,0,
26,4187.18,4183.08,4186.67,4189.23,4184.1,4181.03,4178.97,4183.59,4184.62,4191.28,4246.67,4949.74,4184.1,4191.28,2045,2038,115.67,0,0,0,0,
27,4183.59,4181.54,4180.51,4181.54,4184.1,4180.51,4178.46,4186.67,4191.79,4191.28,4242.05,4944.62,4190.26,4192.82,2044,2038,115.67,0,0,0,0,
28,4172.31,4179.49,4183.59,4183.08,4182.56,4182.05,4185.64,4183.08,4187.69,4189.23,4238.97,4947.18,4177.44,4187.69,2043,2038,115.67,0,0,0,0,
29,4193.33,4190.77,4185.13,4183.08,4176.41,4176.41,4174.36,4185.64,4190.77,4193.33,4242.05,4949.23,4192.82,4193.33,2043,2038,115.67,0,0,0,0,
30,4176.92,4179.49,4183.08,4182.56,4184.1,4181.54,4182.05,4188.21,4186.15,4190.77,4235.9,4943.59,4182.56,4183.59,2043,2038,115.67,0,0,0,0,
31,4182.05,4182.05,4186.67,4185.13,4180,4181.03,4180,4183.59,4183.59,4188.21,4241.03,4947.18,4187.69,4190.77,2045,2038,115.67,0,0,0,0,
32,4185.64,4182.56,4182.05,4182.05,4175.9,4176.92,4175.9,4184.1,4189.74,4191.79,4240.51,4946.67,4191.28,4191.28,2045,2037,115.67,0,0,0,0,
33,4177.44,4177.95,4186.15,4187.18,4183.08,4183.59,4184.1,4185.13,4183.08,4191.28,4235.9,4950.26,4176.92,4182.56,2045,2038,115.67,0,0,0,0,
34,4193.85,4188.72,4188.72,4184.62,4178.97,4180,4175.38,4189.23,4186.15,4191.79,4242.56,4949.23,4193.33,4192.31,2045,2038,115.67,0,0,0,0,
35,4176.92,4180.51,4182.56,4182.56,4184.62,4182.05,4180.51,4187.18,4187.69,4190.26,4242.05,4946.15,4182.56,4185.64,2045,2038,115.67,0,0,0,0,
36,4186.15,4184.1,4186.15,4187.18,4183.08,4183.08,4178.97,4183.08,4186.67,4188.72,4241.54,4952.82,4184.1,4191.28,2045,2038,115.67,0,0,0,0,
37,4190.77,4185.13,4184.1,4182.05,4176.92,4178.46,4175.9,4189.74,4191.79,4189.74,4236.92,4949.23,4190.26,4191.79,2044,2037,115.67,0,0,0,0,
38,4174.36,4176.41,4183.08,4186.67,4183.08,4182.56,4186.15,4188.21,4185.13,4189.74,4237.95,4950.26,4175.9,4179.49,2044,2039,115.67,0,0,0,0,
39,4190.77,4187.18,4181.54,4186.15,4179.49,4179.49,4176.41,4183.59,4187.69,4190.77,4245.13,4950.26,4192.31,4191.28,2045,2037,115.67,0,0,0,0,
40,4177.44,4181.03,4180.51,4182.05,4180,4182.56,4176.41,4182.05,4190.26,4188.72,4237.44,4943.08,4182.05,4189.23,2044,2037,115.679,0,0,0,0,
41,4183.08,4183.08,4188.72,4187.18,4181.03,4184.62,4177.44,4180.51,4188.21,4188.72,4238.97,4951.79,4179.49,4190.26,2044,2038,115.683,0,0,0,0,
42,4191.79,4184.62,4184.1,4183.59,4178.97,4179.49,4178.97,4185.13,4191.28,4192.31,4240.51,4950.77,4192.31,4191.28,2045,2039,115.692,0,0,0,0,
43,4173.85,4174.36,4182.56,4186.15,4184.1,4183.08,4187.69,4181.54,4184.1,4187.69,4237.95,4948.72,4180.51,4183.08,2044,2038,115.7,0,0,0,0,
44,4189.74,4185.64,4184.62,4187.69,4181.03,4180,4176.41,4180,4187.69,4188.21,4243.08,4951.28,4193.33,4194.87,2044,2038,115.708,0,0,0,0,
45,4177.44,4178.46,4180.51,4184.62,4182.56,4181.54,4181.03,4183.59,4188.21,4190.26,4239.49,4944.1,4183.08,4186.15,2044,2039,115.716,0,0,0,0,
46,4180.51,4181.54,4185.64,4186.15,4182.56,4183.08,4182.56,4182.05,4182.05,4189.74,4240,4948.72,4177.95,4185.64,2045,2040,115.723,0,0,0,0,
47,4192.31,4188.72,4185.64,4181.03,4177.44,4178.46,4174.36,4183.08,4188.72,4193.85,4240.51,4949.23,4191.79,4191.79,2044,2038,115.731,0,0,0,0,
48,4171.79,4175.38,4185.13,4185.64,4183.08,4185.64,4184.62,4180,4184.1,4191.28,4237.44,4947.69,4178.97,4182.56,2044,2037,115.739,0,0,0,0,
49,4187.18,4184.1,4186.15,4186.15,4181.03,4183.08,4177.44,4181.54,4183.59,4189.74,4240.51,4951.79,4191.28,4194.36,2045,2038,115.747,0,0,0,0,
50,4181.54,4180.51,4182.05,4179.49,4183.59,4180.51,4180.51,4186.15,4187.18,4193.33,4234.87,4950.26,4183.08,4188.21,2045,2038,115.755,0,0,0,0,
51,4180,4179.49,4185.64,4185.13,4184.1,4182.56,4183.59,4180.51,4183.59,4193.33,4237.44,4953.85,4175.9,4184.1,2046,2038,115.763,0,0,0,0,
52,4190.26,4187.18,4183.59,4184.1,4178.97,4177.95,4174.87,4180.51,4189.23,4192.31,4241.54,4950.26,4193.33,4192.31,2044,2037,115.77,0,0,0,0,
53,4171.28,4177.44,4184.62,4186.15,4186.67,4184.1,4184.1,4181.03,4186.67,4190.77,4236.41,4947.18,4180,4185.13,2045,2038,115.779,0,0,0,0,
54,4188.21,4184.62,4188.21,4187.69,4182.05,4182.56,4179.49,4180.51,4189.23,4193.33,4240.51,4950.26,4189.74,4193.33,2045,2039,115.787,0,0,0,0,
55,4182.05,4179.49,4179.49,4180.51,4181.03,4177.44,4180.51,4183.08,4191.79,4193.33,4239.49,4945.13,4188.21,4187.18,2045,2037,115.794,0,0,0,0,
56,4175.38,4178.97,4182.05,4184.1,4187.69,4180,4184.62,4178.97,4183.08,4189.74,4241.03,4950.26,4181.54,4185.13,2045,2039,115.803,0,0,0,0,
57,4192.31,4190.77,4183.59,4183.59,4180.51,4178.97,4175.9,4183.59,4188.21,4189.74,4244.1,4949.23,4196.41,4195.38,2043,2038,115.81,0,0,0,0,
58,4174.87,4180.51,4182.05,4186.15,4182.05,4184.1,4184.1,4186.67,4186.15,4189.23,4236.92,4943.08,4176.92,4184.1,2046,2038,115.818,0,0,0,0,
59,4186.67,4186.67,4185.13,4188.21,4183.08,4181.54,4178.46,4183.59,4184.62,4191.79,4240.51,4948.72,4184.62,4190.26,2045,2038,115.826,0,0,0,0,
60,4184.62,4185.13,4182.05,4181.03,4183.08,4181.03,4177.44,4184.62,4189.23,4189.74,4238.46,4947.69,4190.26,4192.31,2045,2038,115.834,0,0,0,0,
61,4176.92,4177.95,4187.18,4183.08,4184.1,4185.13,4183.59,4180.51,4184.1,4184.62,4238.46,4950.26,4181.03,4188.72,2044,2038,115.842,0,0,0,0,
62,4190.77,4185.13,4185.13,4181.54,4181.03,4178.97,4173.33,4183.08,4188.72,4192.82,4243.59,4948.72,4193.85,4195.38,2043,2038,115.85,0,0,0,0,
63,4173.33,4176.41,4180.51,4180.51,4187.18,4183.59,4180,4185.13,4189.23,4195.9,4236.92,4944.62,4179.49,4185.64,2044,2037,115.858,0,0,0,0,
64,4186.15,4184.1,4184.62,4183.59,4181.03,4183.59,4177.95,4181.54,4188.72,4191.79,4239.49,4952.31,4185.64,4191.79,2044,2038,115.865,0,0,0,0,
65,4187.18,4185.13,4181.03,4181.54,4178.46,4178.46,4177.44,4185.13,4189.23,4190.26,4241.03,4946.67,4190.26,4191.79,2044,2038,115.874,0,0,0,0,
66,4175.9,4178.97,4185.13,4187.18,4187.18,4182.05,4184.1,4185.64,4180,4187.69,4238.97,4946.67,4178.97,4186.67,2044,2038,115.881,0,0,0,0,
67,4194.87,4188.72,4186.15,4182.56,4181.54,4175.9,4174.36,4185.64,4187.18,4189.23,4241.54,4950.26,4194.87,4197.44,2045,2038,115.889,0,0,0,0,
68,4177.95,4179.49,4180.51,4181.54,4182.56,4177.95,4185.13,4185.64,4189.23,4189.23,4239.49,4947.69,4183.08,4185.64,2045,2039,115.897,0,0,0,0,
69,4183.59,4185.13,4184.1,4188.21,4182.56,4181.03,4185.64,4184.62,4186.67,4188.72,4245.13,4953.85,4186.15,4190.26,2045,2039,115.905,0,0,0,0,
70,4188.21,4187.69,4182.56,4182.05,4183.08,4181.54,4178.46,4186.67,4190.26,4189.74,4241.54,4948.21,4191.28,4194.36,2044,2038,115.913,0,0,0,0,
71,4173.85,4178.46,4185.13,4184.1,4187.69,4184.62,4184.1,4184.1,4185.13,4188.21,4235.38,4948.72,4175.9,4185.13,2043,2040,115.921,0,0,0,0,
72,4192.31,4187.18,4186.15,4185.64,4178.46,4176.41,4176.92,4184.1,4190.26,4190.77,4242.56,4953.85,4191.28,4193.33,2044,2039,115.928,0,0,0,0,
73,4181.03,4181.03,4184.1,4184.1,4179.49,4178.97,4182.05,4184.1,4188.21,4190.26,4239.49,4946.67,4182.05,4187.18,2044,2038,115.977,0,0,0,0,
74,4185.64,4183.08,4187.69,4185.13,4181.54,4181.03,4181.03,4180.51,4181.54,4189.74,4238.46,4946.15,4184.1,4192.31,2044,2038,115.982,0,0,0,0,
75,4189.23,4183.08,4180.51,4180.51,4179.49,4174.87,4175.9,4185.13,4187.18,4192.31,4236.41,4946.15,4192.82,4193.85,2046,2037,115.982,0,0,0,0,
76,4173.85,4176.41,4183.08,4186.67,4185.64,4182.56,4184.1,4182.05,4183.59,4189.74,4234.87,4950.77,4173.33,4182.56,2045,2038,115.982,0,0,0,0,
77,4193.33,4190.26,4187.69,4186.67,4178.46,4183.08,4175.38,4180.51,4183.59,4189.23,4243.08,4951.79,4188.21,4193.33,2045,2037,115.982,0,0,0,0,
78,4177.95,4180.51,4182.56,4183.08,4177.44,4180,4180,4185.13,4183.59,4189.74,4238.97,4946.15,4185.13,4188.21,2045,2038,115.982,0,0,0,0,
79,4180.51,4178.46,4187.18,4187.69,4183.08,4179.49,4181.54,4183.59,4182.56,4189.23,4239.49,4952.31,4181.54,4188.21,2045,2039,115.989,0,0,0,0,
